post_ID,platform,content,timestamp,sentiment_score,category
2954,Instagram,The saree fabric is soft and easy to drape.,2025-03-07 00:44:41,0.88,Clothing
2955,Instagram,Difficulty staying focused in virtual classes.,2025-03-05 08:45:21,-0.79,Education
2956,Facebook,Health podcasts are not motivating.,2025-02-04 09:28:29,-0.76,Health
2957,LinkedIn,Great variety of sizes and designs for all body types.,2025-02-09 10:52:00,0.69,Clothing
2958,Facebook,The new ethnic wear collection is impressive.,2025-01-28 00:22:58,0.61,Clothing
2959,Facebook,Wi-Fi extender is inconsistent.,2025-03-07 01:11:27,-0.84,Electronics
2960,Instagram,The place was clean but the atmosphere was dull.,2025-01-26 11:34:15,0.0,Dining
2961,Twitter,Supplements not showing any positive impact.,2025-02-01 05:53:25,-0.64,Health
2962,Twitter,The movie was visually pleasing but lacked plot.,2025-01-25 09:46:22,0.0,Entertainment
2963,Facebook,My upgraded webcam is perfect for video calls.,2025-02-21 00:13:16,0.54,Electronics
2964,Facebook,Too much salt in the packaged soups.,2025-02-09 07:40:43,-0.52,Groceries
2965,LinkedIn,The cotton fabric feels breathable and light.,2025-03-15 19:16:58,0.65,Clothing
2966,LinkedIn,The crime series had unlikable characters.,2025-03-16 00:48:53,-0.66,Entertainment
2967,Twitter,The colors faded too quickly.,2025-03-18 13:23:54,-0.57,Clothing
2968,Instagram,Exploring natural remedies for stress.,2025-01-24 23:42:22,0.0,Health
2969,Facebook,Started exploring a new learning platform.,2025-01-06 11:10:07,0.0,Education
2970,Instagram,Open-source contributions are boosting my skills.,2025-01-10 10:04:41,0.69,Education
2971,Instagram,The adventure park was poorly maintained.,2025-02-11 11:47:23,-0.75,Travel
2972,Twitter,Cooking healthy meals is now a hobby.,2025-03-01 17:49:42,0.83,Health
2973,Twitter,The waitstaff was rude and unhelpful.,2025-02-21 05:00:16,-0.73,Dining
2974,Facebook,My smart scale helps me track fitness goals easily.,2025-03-09 15:38:36,0.86,Electronics
2975,Facebook,Loving the quick responsiveness of my smart TV.,2025-01-17 21:49:08,0.62,Electronics
2976,LinkedIn,The island exploration had beautiful views.,2025-03-13 05:22:49,0.0,Travel
2977,Facebook,The virtual concert was a success.,2025-03-21 09:26:13,0.84,Entertainment
2978,Instagram,Too much sugar in supposedly healthy snacks.,2025-01-15 15:27:24,-0.81,Groceries
2979,Instagram,Fruits were overripe and spoiled quickly.,2025-02-18 03:36:52,-0.96,Groceries
2980,Instagram,Missed deadlines for coursework submissions.,2025-01-07 05:53:16,-0.57,Education
2981,Facebook,The series had a slow start but picked up later.,2025-02-12 17:13:44,0.0,Entertainment
2982,Twitter,The special effects in the movie were amazing.,2025-02-05 17:45:53,1.0,Entertainment
2983,LinkedIn,The visit to historical landmarks was insightful.,2025-02-24 21:21:52,0.97,Travel
2984,Facebook,"Focusing on portion control, early to judge.",2025-02-04 15:21:40,0.0,Health
2985,Twitter,The final season concluded beautifully.,2025-03-20 09:54:47,0.54,Entertainment
2986,LinkedIn,Developing leadership qualities through case studies.,2025-01-15 14:00:48,0.58,Education
2987,Twitter,Smoothies are a great post-workout treat.,2025-01-07 22:55:39,0.82,Health
2988,Instagram,Experimenting with fruit-infused water.,2025-01-26 07:13:20,0.0,Health
2989,Facebook,Low energy during workouts.,2025-02-21 13:14:58,-0.57,Health
2990,Instagram,"The fabric feels normal, nothing extraordinary.",2025-01-02 20:52:59,0.0,Clothing
2991,LinkedIn,Loving the mindfulness challenges on my fitness app.,2025-01-15 01:35:20,0.58,Health
2992,LinkedIn,The acting was good but lacked emotional depth.,2025-01-20 16:46:20,0.0,Entertainment
2993,Facebook,"The design is okay, not very unique.",2025-02-28 23:54:39,0.0,Clothing
2994,LinkedIn,The sci-fi series had underdeveloped characters.,2025-02-28 14:40:41,-0.51,Entertainment
2995,Facebook,Perfectly ripe bananas for smoothies.,2025-01-08 07:09:59,0.65,Groceries
2996,Twitter,The movie was too slow and boring.,2025-01-08 03:21:40,-0.53,Entertainment
2997,LinkedIn,The heritage walk was too crowded.,2025-01-26 21:11:08,-0.55,Travel
2998,Instagram,The bakery section smelled stale.,2025-02-26 18:45:04,-0.83,Groceries
2999,Twitter,"The service was average, nothing special.",2025-02-26 18:20:54,0.0,Dining
3000,Twitter,The staff was polite but seemed disinterested.,2025-01-09 12:34:08,0.0,Dining
3001,Twitter,The fish was cooked to perfection.,2025-03-08 04:05:06,0.82,Dining
3002,Facebook,The boat ride was calm but lacked excitement.,2025-02-22 03:33:06,0.0,Travel
3003,Instagram,The waiter forgot my order entirely.,2025-03-07 07:19:36,-0.53,Dining
3004,LinkedIn,Poor quality herbs with dry leaves.,2025-02-13 22:51:40,-0.85,Groceries
3005,LinkedIn,Lack of motivation to complete my projects.,2025-02-21 14:36:34,-0.81,Education
3006,Twitter,Difficulty understanding blockchain concepts.,2025-02-25 05:51:44,-0.71,Education
3007,LinkedIn,Organic chickpeas had a chemical smell.,2025-01-23 01:30:43,-0.85,Groceries
3008,Instagram,Inconsistent sleep patterns affecting mood.,2025-02-16 09:03:01,-0.5,Health
3009,Facebook,The soup was bland and lacked richness.,2025-01-17 15:42:57,-0.87,Dining
3010,Facebook,The bird-watching trip was peaceful.,2025-01-16 11:23:03,0.0,Travel
3011,Twitter,Contributing to educational communities is rewarding.,2025-01-29 04:52:29,0.53,Education
3012,Twitter,Browsing through the health food section.,2025-01-16 17:45:12,0.0,Groceries
3013,LinkedIn,Stocked up on cold-pressed oils.,2025-01-24 14:43:59,0.99,Groceries
3014,Twitter,The beach sunset was picture-perfect.,2025-01-15 16:59:31,0.89,Travel
3015,LinkedIn,The latest episode left me speechless.,2025-01-28 21:37:29,0.57,Entertainment
3016,Instagram,The hotel stay was noisy and uncomfortable.,2025-01-05 01:42:03,-0.53,Travel
3017,Instagram,The quality is not worth the price.,2025-01-28 07:58:21,-0.63,Clothing
3018,Facebook,Checking out new power bank designs.,2025-01-22 18:46:57,0.0,Electronics
3019,Facebook,The VR game was glitchy and poorly optimized.,2025-02-23 00:51:53,-0.69,Entertainment
3020,Facebook,Frozen meat had freezer burns.,2025-01-29 08:30:25,-0.57,Groceries
3021,Twitter,"Tried a new protein shake, tastes okay.",2025-03-06 07:22:29,0.0,Health
3022,Twitter,Considering switching to a smart lock system.,2025-03-16 19:19:09,0.0,Electronics
3023,Facebook,The pajamas feel uncomfortable to sleep in.,2025-02-28 15:07:36,-0.78,Clothing
3024,LinkedIn,The bread was warm but not fresh enough.,2025-02-12 08:43:24,0.0,Dining
3025,LinkedIn,New gluten-free wraps are so tasty.,2025-01-20 19:23:24,0.91,Groceries
3026,Instagram,The beach was overcrowded and dirty.,2025-02-23 06:52:52,-0.64,Travel
3027,Instagram,The festival created wonderful memories.,2025-02-25 22:59:12,0.51,Entertainment
3028,Twitter,"The service was average, nothing special.",2025-02-13 04:03:13,0.0,Dining
3029,Twitter,Falling behind on coding challenges.,2025-01-27 20:39:20,-0.67,Education
3030,Instagram,The yoga retreat was peaceful but basic.,2025-02-12 00:22:45,0.0,Travel
3031,Facebook,The color is slightly different than expected.,2025-02-10 16:51:44,0.0,Clothing
3032,Facebook,The material feels okay for the price.,2025-01-07 07:56:18,0.0,Clothing
3033,Facebook,The local cuisine was mouthwatering.,2025-02-22 20:34:22,0.91,Travel
3034,Facebook,"Experimenting with diets, but no results.",2025-01-12 08:42:52,-0.59,Health
3035,Facebook,The jungle trek was disorganized and dangerous.,2025-01-27 09:42:57,-0.82,Travel
3036,Twitter,Excited to try organic buckwheat flour.,2025-02-27 14:38:38,0.74,Groceries
3037,Facebook,Reading about the durability of noise-canceling earbuds.,2025-02-22 17:35:54,0.0,Electronics
3038,LinkedIn,The dupatta material feels too harsh.,2025-02-08 03:03:14,-0.78,Clothing
3039,Twitter,The whale-watching cruise was awe-inspiring.,2025-02-01 16:59:38,0.54,Travel
3040,Twitter,Nuts tasted rancid despite being sealed.,2025-01-03 23:43:44,-0.74,Groceries
3041,LinkedIn,The concert was an unforgettable experience.,2025-01-20 17:25:51,0.68,Entertainment
3042,Twitter,Trying out different data visualization tools.,2025-02-20 22:24:04,0.0,Education
3043,Instagram,Enjoyed the rooftop dining experience.,2025-03-04 18:19:43,0.66,Dining
3044,Twitter,The comedy show delivered non-stop laughter.,2025-03-20 11:06:43,0.69,Entertainment
3045,LinkedIn,The thriller had suspense but felt rushed.,2025-02-12 07:26:56,0.0,Entertainment
3046,LinkedIn,Honey had crystallized and was unusable.,2025-02-01 20:58:24,-0.56,Groceries
3047,Instagram,Read reviews on different pantry essentials.,2025-02-12 21:35:25,0.0,Groceries
3048,Instagram,Found high-quality basics at great prices.,2025-02-01 02:36:26,0.55,Clothing
3049,Facebook,Mental exhaustion despite therapy sessions.,2025-03-08 13:59:44,-0.88,Health
3050,Facebook,The mountaineering experience was unforgettable.,2025-01-18 20:25:57,0.91,Travel
3051,Twitter,"Reviewed a few research papers, yet to analyze.",2025-01-03 21:32:50,0.0,Education
3052,Twitter,Attending yoga classes occasionally.,2025-01-07 16:53:55,0.0,Health
3053,Twitter,Daily stretching is improving my flexibility.,2025-03-16 00:57:06,0.55,Health
3054,Twitter,"Skipped meditation for a week, feeling anxious.",2025-01-15 06:01:49,-0.95,Health
3055,Facebook,Excited to mentor fellow learners.,2025-02-27 18:00:24,0.83,Education
3056,Twitter,The road trip was too long and tiring.,2025-01-31 11:36:22,-0.82,Travel
3057,Instagram,Visited the grocery store today.,2025-01-07 08:53:21,0.0,Groceries
3058,Instagram,Health check-up went as expected.,2025-02-03 14:57:56,0.0,Health
3059,Facebook,Exploring natural remedies for stress.,2025-01-12 00:00:36,0.0,Health
3060,Instagram,The ambiance was dull and uninviting.,2025-01-28 04:50:59,-0.68,Dining
3061,Facebook,Supplements not showing any positive impact.,2025-01-16 05:37:32,-0.99,Health
3062,LinkedIn,"Upgraded my graphics card, gaming feels more real.",2025-02-01 16:58:08,0.83,Electronics
3063,Twitter,"The design looks average, could be better.",2025-02-13 22:46:20,0.0,Clothing
3064,Twitter,Improving my problem-solving skills daily.,2025-01-04 20:10:15,0.86,Education
3065,Twitter,The dance routines were flawlessly executed.,2025-03-13 23:24:11,0.75,Entertainment
3066,Twitter,The sightseeing tour was well-planned.,2025-02-25 10:55:41,0.0,Travel
3067,Twitter,Lost 5 kgs through consistent exercise.,2025-02-05 09:34:47,0.73,Health
3068,Twitter,Morning walks improve my mood and focus.,2025-01-21 15:19:12,0.56,Health
3069,Instagram,Loving the sound quality of my home theater system.,2025-01-06 09:58:38,0.7,Electronics
3070,Instagram,The waitstaff was rude and unhelpful.,2025-01-23 01:36:12,-0.7,Dining
3071,Twitter,The trek was adventurous but exhausting.,2025-03-09 12:24:42,0.0,Travel
3072,Instagram,Staying consistent with my hydration goals.,2025-01-11 12:02:42,0.84,Health
3073,Twitter,Smart lock struggles with voice recognition.,2025-03-03 06:09:49,-0.82,Electronics
3074,Instagram,"Upgraded to a fast SSD, system runs so smoothly.",2025-01-29 15:47:20,0.79,Electronics
3075,LinkedIn,Learning mindful eating practices and loving it.,2025-02-25 09:46:54,0.86,Health
3076,Facebook,Exploring holistic healing therapies.,2025-02-26 00:42:45,0.72,Health
3077,Instagram,Feeling unmotivated despite fitness goals.,2025-01-11 12:40:33,-0.78,Health
3078,LinkedIn,The quality is not worth the price.,2025-02-05 00:45:01,-0.81,Clothing
3079,Twitter,My smoothie game just leveled up.,2025-03-17 23:14:34,0.78,Groceries
3080,Instagram,The award show had its highlights but felt long.,2025-01-10 05:48:28,0.0,Entertainment
3081,Instagram,The series had potential but needed better direction.,2025-02-16 08:39:05,0.0,Entertainment
3082,Twitter,The steak was too fatty and undercooked.,2025-03-17 21:10:33,-0.86,Dining
3083,Twitter,Frequent mood swings despite meditation.,2025-02-20 11:26:00,-0.53,Health
3084,Twitter,The cruise was enjoyable but not exceptional.,2025-01-25 02:28:56,0.0,Travel
3085,Facebook,The desert safari was a unique adventure.,2025-03-06 01:57:17,0.64,Travel
3086,Instagram,The animated series had poorly developed plots.,2025-03-10 05:18:09,-0.98,Entertainment
3087,LinkedIn,"Not happy with the quality, feels very cheap.",2025-01-03 03:37:33,-0.56,Clothing
3088,Twitter,Exploring intermittent fasting but unsure of impact.,2025-01-05 05:19:04,0.0,Health
3089,Facebook,The embroidery is intricate and looks premium.,2025-01-08 00:32:39,0.75,Clothing
3090,Facebook,My smart scale helps me track fitness goals easily.,2025-01-17 18:20:59,0.72,Electronics
3091,LinkedIn,Watching online tutorials on software development.,2025-01-12 07:15:19,0.0,Education
3092,Twitter,The concert was marred by technical glitches.,2025-03-12 20:33:28,-0.62,Entertainment
3093,Facebook,The drinks were watered down.,2025-01-12 03:30:29,-0.79,Dining
3094,Twitter,Looking into budget-friendly webcam options.,2025-02-18 18:30:41,0.0,Electronics
3095,Twitter,The boat cruise was poorly organized.,2025-01-03 15:16:52,-0.79,Travel
3096,Facebook,Enjoying seamless connectivity with my smart speaker.,2025-03-14 12:51:15,0.51,Electronics
3097,LinkedIn,The trek was exhausting with little reward.,2025-01-23 23:16:54,-0.79,Travel
3098,Twitter,Loved the vegan options available.,2025-01-15 10:25:45,0.74,Dining
3099,Instagram,Power bank heats up during charging.,2025-03-19 01:18:40,-0.85,Electronics
3100,Twitter,The concert was overcrowded and chaotic.,2025-01-12 18:17:26,-0.68,Entertainment
3101,Twitter,The gluten-free bread was dry and tasteless.,2025-01-11 13:06:23,-0.68,Groceries
3102,Instagram,The casual jacket seems okay for everyday wear.,2025-02-18 16:07:09,0.0,Clothing
3103,Instagram,Understanding data analytics better through practice.,2025-02-25 11:53:39,0.96,Education
3104,Twitter,The blouse shrank even after gentle wash.,2025-03-05 14:17:42,-0.8,Clothing
3105,Twitter,Signed up for an introductory Python course.,2025-01-19 15:09:55,0.0,Education
3106,Instagram,Freshly squeezed juices taste divine.,2025-02-02 11:15:53,0.86,Groceries
3107,Twitter,Trying new remedies with little success.,2025-03-13 22:51:49,-0.88,Health
3108,Twitter,The outdoor seating was delightful.,2025-02-23 15:09:53,0.77,Dining
3109,Twitter,The woolen coat keeps me warm and stylish.,2025-02-13 03:19:38,0.76,Clothing
3110,Facebook,Reading about balanced nutrition lately.,2025-01-07 17:30:54,0.0,Health
3111,Facebook,Reading about benefits of smart thermostats.,2025-02-11 08:52:21,0.0,Electronics
3112,Instagram,Enjoying teamwork during group projects.,2025-02-08 11:11:35,0.88,Education
3113,Instagram,Feeling disconnected from the learning community.,2025-02-08 07:13:23,-0.66,Education
3114,Facebook,The new indie film was a pleasant surprise.,2025-01-16 02:48:19,0.58,Entertainment
3115,Facebook,"The dining experience was fine, but not memorable.",2025-01-14 07:52:15,0.0,Dining
3116,Instagram,My skin is glowing after following a balanced diet.,2025-01-29 17:11:03,0.97,Health
3117,Facebook,Experimenting with probiotic drinks.,2025-01-28 01:06:38,0.0,Health
3118,LinkedIn,The collection of trendy jackets is impressive.,2025-02-18 14:14:02,0.65,Clothing
3119,LinkedIn,Loving the new designs in the winter collection.,2025-01-31 20:17:13,0.78,Clothing
3120,Twitter,Found a great variety of organic juices.,2025-02-25 02:14:27,0.7,Groceries
3121,Facebook,The desert trek lacked essential facilities.,2025-03-10 03:32:38,-0.57,Travel
3122,LinkedIn,The garlic bread was too hard to chew.,2025-01-13 00:02:19,-0.6,Dining
3123,Instagram,"The coat looks good, unsure about durability.",2025-02-12 17:06:45,0.0,Clothing
3124,Twitter,Feeling mentally drained despite efforts.,2025-01-11 20:19:56,-0.82,Education
3125,Facebook,Daily affirmations boost my confidence.,2025-03-16 20:06:08,0.64,Health
3126,Instagram,Found amazing deals on organic grains.,2025-02-11 23:43:08,0.85,Groceries
3127,Twitter,Felt welcomed by the warm and inviting atmosphere.,2025-02-23 00:53:25,0.75,Dining
3128,Facebook,Smart air purifier emits strange noises.,2025-02-12 07:19:30,-0.8,Electronics
3129,LinkedIn,Reading about the durability of noise-canceling earbuds.,2025-01-07 14:04:28,0.0,Electronics
3130,LinkedIn,The wildlife safari had its moments.,2025-02-13 07:41:47,0.0,Travel
3131,Instagram,Great user experience with my new smart fridge.,2025-01-30 19:23:06,0.79,Electronics
3132,Instagram,"The service was average, nothing special.",2025-02-27 02:39:27,0.0,Dining
3133,Instagram,The plating was visually stunning.,2025-03-04 10:51:33,0.88,Dining
3134,Instagram,The comedy special had me laughing for hours.,2025-03-05 20:54:37,0.86,Entertainment
3135,Twitter,"Experimenting with diets, but no results.",2025-02-28 21:01:07,-0.68,Health
3136,Twitter,The fit is too tight despite ordering a larger size.,2025-01-08 19:14:58,-0.75,Clothing
3137,Instagram,The jacket has a weird smell that won’t go away.,2025-01-20 19:32:44,-0.68,Clothing
3138,Instagram,The embroidery looks neat but not extraordinary.,2025-02-07 22:40:55,0.0,Clothing
3139,LinkedIn,"Tried the outfit, it fits okay.",2025-03-07 14:07:37,0.0,Clothing
